::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient,::,whos_plot_color_gradient
0.050925926,0.349975027,0.050925926,0.349975027,0.050925926,0.349975027,0.050925926,0.349975027,0.050925926,0.349975027,0.050925926,0.349975027
0.051198257,0.295677995,0.051198257,0.295677995,0.051198257,0.295677995,0.051198257,0.295677995,0.051198257,0.295677995,0.051198257,0.295677995
0.051470588,0.363330346,0.051470588,0.363330346,0.051470588,0.363330346,0.051470588,0.363330346,0.051470588,0.363330346,0.051470588,0.363330346
0.051742919,0.602795586,0.051742919,0.602795586,0.051742919,0.602795586,0.051742919,0.602795586,0.051742919,0.602795586,0.051742919,0.602795586
0.052015251,0.349975027,0.052015251,0.349975027,0.052015251,0.349975027,0.052015251,0.349975027,0.052015251,0.349975027,0.052015251,0.349975027
0.052287582,0.230023468,0.052287582,0.230023468,0.052287582,0.230023468,0.052287582,0.230023468,0.052287582,0.230023468,0.052287582,0.230023468
0.052559913,0.363330346,0.052559913,0.363330346,0.052559913,0.363330346,0.052559913,0.363330346,0.052559913,0.363330346,0.052559913,0.363330346
0.052832244,0.363330346,0.052832244,0.363330346,0.052832244,0.363330346,0.052832244,0.363330346,0.052832244,0.363330346,0.052832244,0.363330346
0.053104575,0.295677995,0.053104575,0.295677995,0.053104575,0.295677995,0.053104575,0.295677995,0.053104575,0.295677995,0.053104575,0.295677995
0.053376906,0.539323613,0.053376906,0.539323613,0.053376906,0.539323613,0.053376906,0.539323613,0.053376906,0.539323613,0.053376906,0.539323613
0.053649237,0.286503055,0.053649237,0.286503055,0.053649237,0.286503055,0.053649237,0.286503055,0.053649237,0.286503055,0.053649237,0.286503055
0.053921569,0.539323613,0.053921569,0.539323613,0.053921569,0.539323613,0.053921569,0.539323613,0.053921569,0.539323613,0.053921569,0.539323613
0.0541939,0.357466868,0.0541939,0.357466868,0.0541939,0.357466868,0.0541939,0.357466868,0.0541939,0.357466868,0.0541939,0.357466868
0.054466231,0.286503055,0.054466231,0.286503055,0.054466231,0.286503055,0.054466231,0.286503055,0.054466231,0.286503055,0.054466231,0.286503055
0.054738562,0.286503055,0.054738562,0.286503055,0.054738562,0.286503055,0.054738562,0.286503055,0.054738562,0.286503055,0.054738562,0.286503055
0.055010893,0.364513988,0.055010893,0.364513988,0.055010893,0.364513988,0.055010893,0.364513988,0.055010893,0.364513988,0.055010893,0.364513988
0.055283224,0.364513988,0.055283224,0.364513988,0.055283224,0.364513988,0.055283224,0.364513988,0.055283224,0.364513988,0.055283224,0.364513988
0.055555556,0.497820866,0.055555556,0.497820866,0.055555556,0.497820866,0.055555556,0.497820866,0.055555556,0.497820866,0.055555556,0.497820866
0.055827887,0.26159867,0.055827887,0.26159867,0.055827887,0.26159867,0.055827887,0.26159867,0.055827887,0.26159867,0.055827887,0.26159867
0.056100218,0.38155023,0.056100218,0.38155023,0.056100218,0.38155023,0.056100218,0.38155023,0.056100218,0.38155023,0.056100218,0.38155023
0.056372549,0.39491239,0.056372549,0.39491239,0.056372549,0.39491239,0.056372549,0.39491239,0.056372549,0.39491239,0.056372549,0.39491239
0.05664488,0.277163911,0.05664488,0.277163911,0.05664488,0.277163911,0.05664488,0.277163911,0.05664488,0.277163911,0.05664488,0.277163911
0.056917211,0.206200097,0.056917211,0.206200097,0.056917211,0.206200097,0.056917211,0.206200097,0.056917211,0.206200097,0.056917211,0.206200097
0.057189542,0.389438899,0.057189542,0.389438899,0.057189542,0.389438899,0.057189542,0.389438899,0.057189542,0.389438899,0.057189542,0.389438899
0.057461874,0.356686896,0.057461874,0.356686896,0.057461874,0.356686896,0.057461874,0.356686896,0.057461874,0.356686896,0.057461874,0.356686896
0.057734205,0.256125179,0.057734205,0.256125179,0.057734205,0.256125179,0.057734205,0.256125179,0.057734205,0.256125179,0.057734205,0.256125179
0.058006536,0.26159867,0.058006536,0.26159867,0.058006536,0.26159867,0.058006536,0.26159867,0.058006536,0.26159867,0.058006536,0.26159867
0.058278867,0.206200097,0.058278867,0.206200097,0.058278867,0.206200097,0.058278867,0.206200097,0.058278867,0.206200097,0.058278867,0.206200097
0.058551198,0.206200097,0.058551198,0.206200097,0.058551198,0.206200097,0.058551198,0.206200097,0.058551198,0.206200097,0.058551198,0.206200097
0.058823529,0.256125179,0.058823529,0.256125179,0.058823529,0.256125179,0.058823529,0.256125179,0.058823529,0.256125179,0.058823529,0.256125179
0.059095861,0.356686896,0.059095861,0.356686896,0.059095861,0.356686896,0.059095861,0.356686896,0.059095861,0.356686896,0.059095861,0.356686896
0.059368192,0.38155023,0.059368192,0.38155023,0.059368192,0.38155023,0.059368192,0.38155023,0.059368192,0.38155023,0.059368192,0.38155023
0.059640523,0.39491239,0.059640523,0.39491239,0.059640523,0.39491239,0.059640523,0.39491239,0.059640523,0.39491239,0.059640523,0.39491239
0.059912854,0.39491239,0.059912854,0.39491239,0.059912854,0.39491239,0.059912854,0.39491239,0.059912854,0.39491239,0.059912854,0.39491239
0.060185185,0.38155023,0.060185185,0.38155023,0.060185185,0.38155023,0.060185185,0.38155023,0.060185185,0.38155023,0.060185185,0.38155023
0.060457516,0.38155023,0.060457516,0.38155023,0.060457516,0.38155023,0.060457516,0.38155023,0.060457516,0.38155023,0.060457516,0.38155023
0.060729847,0.39491239,0.060729847,0.39491239,0.060729847,0.39491239,0.060729847,0.39491239,0.060729847,0.39491239,0.060729847,0.39491239
0.061002179,0.26159867,0.061002179,0.26159867,0.061002179,0.26159867,0.061002179,0.26159867,0.061002179,0.26159867,0.061002179,0.26159867
0.06127451,0.327260039,0.06127451,0.327260039,0.06127451,0.327260039,0.06127451,0.327260039,0.06127451,0.327260039,0.06127451,0.327260039
0.061546841,0.596596857,0.061546841,0.596596857,0.061546841,0.596596857,0.061546841,0.596596857,0.061546841,0.596596857,0.061546841,0.596596857
0.061819172,0.206200097,0.061819172,0.206200097,0.061819172,0.206200097,0.061819172,0.206200097,0.061819172,0.206200097,0.061819172,0.206200097
0.062091503,0.206200097,0.062091503,0.206200097,0.062091503,0.206200097,0.062091503,0.206200097,0.062091503,0.206200097,0.062091503,0.206200097
0.062363834,0.206200097,0.062363834,0.206200097,0.062363834,0.206200097,0.062363834,0.206200097,0.062363834,0.206200097,0.062363834,0.206200097
0.062636166,0.206200097,0.062636166,0.206200097,0.062636166,0.206200097,0.062636166,0.206200097,0.062636166,0.206200097,0.062636166,0.206200097
0.062908497,0.206200097,0.062908497,0.206200097,0.062908497,0.206200097,0.062908497,0.206200097,0.062908497,0.206200097,0.062908497,0.206200097
0.063180828,0.206200097,0.063180828,0.206200097,0.063180828,0.206200097,0.063180828,0.206200097,0.063180828,0.206200097,0.063180828,0.206200097
0.063453159,0.410470789,0.063453159,0.410470789,0.063453159,0.410470789,0.063453159,0.410470789,0.063453159,0.410470789,0.063453159,0.410470789
0.06372549,0.277163911,0.06372549,0.277163911,0.06372549,0.277163911,0.06372549,0.277163911,0.06372549,0.277163911,0.06372549,0.277163911
0.063997821,0.206200097,0.063997821,0.206200097,0.063997821,0.206200097,0.063997821,0.206200097,0.063997821,0.206200097,0.063997821,0.206200097
0.064270153,0.206200097,0.064270153,0.206200097,0.064270153,0.206200097,0.064270153,0.206200097,0.064270153,0.206200097,0.064270153,0.206200097
0.064542484,0.206200097,0.064542484,0.206200097,0.064542484,0.206200097,0.064542484,0.206200097,0.064542484,0.206200097,0.064542484,0.206200097
0.064814815,0.459020656,0.064814815,0.459020656,0.064814815,0.459020656,0.064814815,0.459020656,0.064814815,0.459020656,0.064814815,0.459020656
0.065087146,0.256125179,0.065087146,0.256125179,0.065087146,0.256125179,0.065087146,0.256125179,0.065087146,0.256125179,0.065087146,0.256125179
0.065359477,0.389438899,0.065359477,0.389438899,0.065359477,0.389438899,0.065359477,0.389438899,0.065359477,0.389438899,0.065359477,0.389438899
0.065631808,0.389438899,0.065631808,0.389438899,0.065631808,0.389438899,0.065631808,0.389438899,0.065631808,0.389438899,0.065631808,0.389438899
0.065904139,0.389438899,0.065904139,0.389438899,0.065904139,0.389438899,0.065904139,0.389438899,0.065904139,0.389438899,0.065904139,0.389438899
0.066176471,0.389438899,0.066176471,0.389438899,0.066176471,0.389438899,0.066176471,0.389438899,0.066176471,0.389438899,0.066176471,0.389438899
0.066448802,0.256125179,0.066448802,0.256125179,0.066448802,0.256125179,0.066448802,0.256125179,0.066448802,0.256125179,0.066448802,0.256125179
0.066721133,0.389438899,0.066721133,0.389438899,0.066721133,0.389438899,0.066721133,0.389438899,0.066721133,0.389438899,0.066721133,0.389438899
0.066993464,0.356686896,0.066993464,0.356686896,0.066993464,0.356686896,0.066993464,0.356686896,0.066993464,0.356686896,0.066993464,0.356686896
0.067265795,0.356686896,0.067265795,0.356686896,0.067265795,0.356686896,0.067265795,0.356686896,0.067265795,0.356686896,0.067265795,0.356686896
0.067538126,0.576167051,0.067538126,0.576167051,0.067538126,0.576167051,0.067538126,0.576167051,0.067538126,0.576167051,0.067538126,0.576167051
0.067810458,0.337037062,0.067810458,0.337037062,0.067810458,0.337037062,0.067810458,0.337037062,0.067810458,0.337037062,0.067810458,0.337037062
0.068082789,0.347812998,0.068082789,0.347812998,0.068082789,0.347812998,0.068082789,0.347812998,0.068082789,0.347812998,0.068082789,0.347812998
0.06835512,0.146128531,0.06835512,0.146128531,0.06835512,0.146128531,0.06835512,0.146128531,0.06835512,0.146128531,0.06835512,0.146128531
0.068627451,0.337037062,0.068627451,0.337037062,0.068627451,0.337037062,0.068627451,0.337037062,0.068627451,0.337037062,0.068627451,0.337037062
0.068899782,0.132766371,0.068899782,0.132766371,0.068899782,0.132766371,0.068899782,0.132766371,0.068899782,0.132766371,0.068899782,0.132766371
0.069172113,0.146128531,0.069172113,0.146128531,0.069172113,0.146128531,0.069172113,0.146128531,0.069172113,0.146128531,0.069172113,0.146128531
0.069444444,0.146128531,0.069444444,0.146128531,0.069444444,0.146128531,0.069444444,0.146128531,0.069444444,0.146128531,0.069444444,0.146128531
0.069716776,0.07847618,0.069716776,0.07847618,0.069716776,0.07847618,0.069716776,0.07847618,0.069716776,0.07847618,0.069716776,0.07847618
0.069989107,0.07847618,0.069989107,0.07847618,0.069989107,0.07847618,0.069989107,0.07847618,0.069989107,0.07847618,0.069989107,0.07847618
0.070261438,0.337037062,0.070261438,0.337037062,0.070261438,0.337037062,0.070261438,0.337037062,0.070261438,0.337037062,0.070261438,0.337037062
0.070533769,0.347812998,0.070533769,0.347812998,0.070533769,0.347812998,0.070533769,0.347812998,0.070533769,0.347812998,0.070533769,0.347812998
0.0708061,0.385586929,0.0708061,0.385586929,0.0708061,0.385586929,0.0708061,0.385586929,0.0708061,0.385586929,0.0708061,0.385586929
0.071078431,0.012814811,0.071078431,0.012814811,0.071078431,0.012814811,0.071078431,0.012814811,0.071078431,0.012814811,0.071078431,0.012814811
0.071350763,0.347812998,0.071350763,0.347812998,0.071350763,0.347812998,0.071350763,0.347812998,0.071350763,0.347812998,0.071350763,0.347812998
0.071623094,0.203723342,0.071623094,0.203723342,0.071623094,0.203723342,0.071623094,0.203723342,0.071623094,0.203723342,0.071623094,0.203723342
0.071895425,0.385586929,0.071895425,0.385586929,0.071895425,0.385586929,0.071895425,0.385586929,0.071895425,0.385586929,0.071895425,0.385586929
0.072167756,0.385586929,0.072167756,0.385586929,0.072167756,0.385586929,0.072167756,0.385586929,0.072167756,0.385586929,0.072167756,0.385586929
0.072440087,0.203723342,0.072440087,0.203723342,0.072440087,0.203723342,0.072440087,0.203723342,0.072440087,0.203723342,0.072440087,0.203723342
0.072712418,0.132766371,0.072712418,0.132766371,0.072712418,0.132766371,0.072712418,0.132766371,0.072712418,0.132766371,0.072712418,0.132766371
0.072984749,0.385586929,0.072984749,0.385586929,0.072984749,0.385586929,0.072984749,0.385586929,0.072984749,0.385586929,0.072984749,0.385586929
0.073257081,0.146128531,0.073257081,0.146128531,0.073257081,0.146128531,0.073257081,0.146128531,0.073257081,0.146128531,0.073257081,0.146128531
0.073529412,0.146128531,0.073529412,0.146128531,0.073529412,0.146128531,0.073529412,0.146128531,0.073529412,0.146128531,0.073529412,0.146128531
0.073801743,0.012814811,0.073801743,0.012814811,0.073801743,0.012814811,0.073801743,0.012814811,0.073801743,0.012814811,0.073801743,0.012814811
0.074074074,0.146128531,0.074074074,0.146128531,0.074074074,0.146128531,0.074074074,0.146128531,0.074074074,0.146128531,0.074074074,0.146128531
0.074346405,0.012814811,0.074346405,0.012814811,0.074346405,0.012814811,0.074346405,0.012814811,0.074346405,0.012814811,0.074346405,0.012814811
0.074618736,0.012814811,0.074618736,0.012814811,0.074618736,0.012814811,0.074618736,0.012814811,0.074618736,0.012814811,0.074618736,0.012814811
0.074891068,0.146128531,0.074891068,0.146128531,0.074891068,0.146128531,0.074891068,0.146128531,0.074891068,0.146128531,0.074891068,0.146128531
0.075163399,0.07847618,0.075163399,0.07847618,0.075163399,0.07847618,0.075163399,0.07847618,0.075163399,0.07847618,0.075163399,0.07847618
0.07543573,0.07847618,0.07543573,0.07847618,0.07543573,0.07847618,0.07543573,0.07847618,0.07543573,0.07847618,0.07543573,0.07847618
0.075708061,0.07847618,0.075708061,0.07847618,0.075708061,0.07847618,0.075708061,0.07847618,0.075708061,0.07847618,0.075708061,0.07847618
0.075980392,0.347812998,0.075980392,0.347812998,0.075980392,0.347812998,0.075980392,0.347812998,0.075980392,0.347812998,0.075980392,0.347812998
0.076252723,0.347812998,0.076252723,0.347812998,0.076252723,0.347812998,0.076252723,0.347812998,0.076252723,0.347812998,0.076252723,0.347812998
0.076525054,0.221744812,0.076525054,0.221744812,0.076525054,0.221744812,0.076525054,0.221744812,0.076525054,0.221744812,0.076525054,0.221744812
0.076797386,0.403608399,0.076797386,0.403608399,0.076797386,0.403608399,0.076797386,0.403608399,0.076797386,0.403608399,0.076797386,0.403608399
0.077069717,0.403608399,0.077069717,0.403608399,0.077069717,0.403608399,0.077069717,0.403608399,0.077069717,0.403608399,0.077069717,0.403608399
0.077342048,0.221744812,0.077342048,0.221744812,0.077342048,0.221744812,0.077342048,0.221744812,0.077342048,0.221744812,0.077342048,0.221744812
0.077614379,0.150787841,0.077614379,0.150787841,0.077614379,0.150787841,0.077614379,0.150787841,0.077614379,0.150787841,0.077614379,0.150787841
0.07788671,0.403608399,0.07788671,0.403608399,0.07788671,0.403608399,0.07788671,0.403608399,0.07788671,0.403608399,0.07788671,0.403608399
0.078159041,0.403608399,0.078159041,0.403608399,0.078159041,0.403608399,0.078159041,0.403608399,0.078159041,0.403608399,0.078159041,0.403608399
0.078431373,0.403608399,0.078431373,0.403608399,0.078431373,0.403608399,0.078431373,0.403608399,0.078431373,0.403608399,0.078431373,0.403608399
0.078703704,0.221744812,0.078703704,0.221744812,0.078703704,0.221744812,0.078703704,0.221744812,0.078703704,0.221744812,0.078703704,0.221744812
0.078976035,0.221744812,0.078976035,0.221744812,0.078976035,0.221744812,0.078976035,0.221744812,0.078976035,0.221744812,0.078976035,0.221744812
0.079248366,0.150787841,0.079248366,0.150787841,0.079248366,0.150787841,0.079248366,0.150787841,0.079248366,0.150787841,0.079248366,0.150787841
0.079520697,0.150787841,0.079520697,0.150787841,0.079520697,0.150787841,0.079520697,0.150787841,0.079520697,0.150787841,0.079520697,0.150787841
0.079793028,0.403608399,0.079793028,0.403608399,0.079793028,0.403608399,0.079793028,0.403608399,0.079793028,0.403608399,0.079793028,0.403608399
0.080065359,0.403608399,0.080065359,0.403608399,0.080065359,0.403608399,0.080065359,0.403608399,0.080065359,0.403608399,0.080065359,0.403608399
0.080337691,0.421438297,0.080337691,0.421438297,0.080337691,0.421438297,0.080337691,0.421438297,0.080337691,0.421438297,0.080337691,0.421438297
0.080610022,0.421438297,0.080610022,0.421438297,0.080610022,0.421438297,0.080610022,0.421438297,0.080610022,0.421438297,0.080610022,0.421438297
0.080882353,0.288131419,0.080882353,0.288131419,0.080882353,0.288131419,0.080882353,0.288131419,0.080882353,0.288131419,0.080882353,0.288131419
0.081154684,0.258711403,0.081154684,0.258711403,0.081154684,0.258711403,0.081154684,0.258711403,0.081154684,0.258711403,0.081154684,0.258711403
0.081427015,0.288131419,0.081427015,0.288131419,0.081427015,0.288131419,0.081427015,0.288131419,0.081427015,0.288131419,0.081427015,0.288131419
0.081699346,0.421438297,0.081699346,0.421438297,0.081699346,0.421438297,0.081699346,0.421438297,0.081699346,0.421438297,0.081699346,0.421438297
0.081971678,0.288131419,0.081971678,0.288131419,0.081971678,0.288131419,0.081971678,0.288131419,0.081971678,0.288131419,0.081971678,0.288131419
0.082244009,0.392018281,0.082244009,0.392018281,0.082244009,0.392018281,0.082244009,0.392018281,0.082244009,0.392018281,0.082244009,0.392018281
0.08251634,0.397779131,0.08251634,0.397779131,0.08251634,0.397779131,0.08251634,0.397779131,0.08251634,0.397779131,0.08251634,0.397779131
0.082788671,0.397779131,0.082788671,0.397779131,0.082788671,0.397779131,0.082788671,0.397779131,0.082788671,0.397779131,0.082788671,0.397779131
0.083061002,0.398463317,0.083061002,0.398463317,0.083061002,0.398463317,0.083061002,0.398463317,0.083061002,0.398463317,0.083061002,0.398463317
0.083333333,0.36239301,0.083333333,0.36239301,0.083333333,0.36239301,0.083333333,0.36239301,0.083333333,0.36239301,0.083333333,0.36239301
0.083605664,0.397779131,0.083605664,0.397779131,0.083605664,0.397779131,0.083605664,0.397779131,0.083605664,0.397779131,0.083605664,0.397779131
0.083877996,0.482727714,0.083877996,0.482727714,0.083877996,0.482727714,0.083877996,0.482727714,0.083877996,0.482727714,0.083877996,0.482727714
0.084150327,0.671946305,0.084150327,0.671946305,0.084150327,0.671946305,0.084150327,0.671946305,0.084150327,0.671946305,0.084150327,0.671946305
0.084422658,0.501016017,0.084422658,0.501016017,0.084422658,0.501016017,0.084422658,0.501016017,0.084422658,0.501016017,0.084422658,0.501016017
0.084694989,0.260059251,0.084694989,0.260059251,0.084694989,0.260059251,0.084694989,0.260059251,0.084694989,0.260059251,0.084694989,0.260059251
0.08496732,0.103797919,0.08496732,0.103797919,0.08496732,0.103797919,0.08496732,0.103797919,0.08496732,0.103797919,0.08496732,0.103797919
0.085239651,0.103797919,0.085239651,0.103797919,0.085239651,0.103797919,0.085239651,0.103797919,0.085239651,0.103797919,0.085239651,0.103797919
0.085511983,0.094622979,0.085511983,0.094622979,0.085511983,0.094622979,0.085511983,0.094622979,0.085511983,0.094622979,0.085511983,0.094622979
